Symbol,Date,Close
NIFTYBEES,2010-03-29,529.59
NIFTYBEES,2010-03-30,526.97
NIFTYBEES,2010-03-31,526.24
NIFTYBEES,2010-04-01,530.5
NIFTYBEES,2010-04-05,536.27
NIFTYBEES,2010-04-06,535.39
NIFTYBEES,2010-04-07,537.77
NIFTYBEES,2010-04-08,530.76
NIFTYBEES,2010-04-09,534.98
NIFTYBEES,2010-04-12,532.14
NIFTYBEES,2010-04-13,529.5
NIFTYBEES,2010-04-15,526.74
NIFTYBEES,2010-04-16,525.67
NIFTYBEES,2010-04-19,520.82
NIFTYBEES,2010-04-20,522.15
NIFTYBEES,2010-04-21,524.05
NIFTYBEES,2010-04-22,525.1
NIFTYBEES,2010-04-23,529.84
NIFTYBEES,2010-04-26,531.02
NIFTYBEES,2010-04-27,529.46
NIFTYBEES,2010-04-28,519.87
NIFTYBEES,2010-04-29,522.2
NIFTYBEES,2010-04-30,524.07
NIFTYBEES,2010-05-03,520.7
NIFTYBEES,2010-05-04,514.98
NIFTYBEES,2010-05-05,514.23
NIFTYBEES,2010-05-06,511.66
NIFTYBEES,2010-05-07,504.03
NIFTYBEES,2010-05-10,519.32
NIFTYBEES,2010-05-11,514.56
NIFTYBEES,2010-05-12,514.05
NIFTYBEES,2010-05-13,518.28
NIFTYBEES,2010-05-14,510.08
NIFTYBEES,2010-05-17,510.59
NIFTYBEES,2010-05-18,508.41
NIFTYBEES,2010-05-19,497.1
NIFTYBEES,2010-05-20,500.26
NIFTYBEES,2010-05-21,497.9
NIFTYBEES,2010-05-24,499.06
NIFTYBEES,2010-05-25,485.47
NIFTYBEES,2010-05-26,492.84
NIFTYBEES,2010-05-27,499.52
NIFTYBEES,2010-05-28,504.72
NIFTYBEES,2010-05-31,508.03
NIFTYBEES,2010-06-01,501.06
NIFTYBEES,2010-06-02,502.59
NIFTYBEES,2010-06-03,510.18
NIFTYBEES,2010-06-04,514.2
NIFTYBEES,2010-06-07,505.26
NIFTYBEES,2010-06-08,501.54
NIFTYBEES,2010-06-09,503.92
NIFTYBEES,2010-06-10,511.65
NIFTYBEES,2010-06-11,513.26
NIFTYBEES,2010-06-14,519.9
NIFTYBEES,2010-06-15,523.44
NIFTYBEES,2010-06-16,522.47
NIFTYBEES,2010-06-17,527.4
NIFTYBEES,2010-06-18,526.04
NIFTYBEES,2010-06-21,535.24
NIFTYBEES,2010-06-22,534.9
NIFTYBEES,2010-06-23,534.99
NIFTYBEES,2010-06-24,531.94
NIFTYBEES,2010-06-25,532.51
NIFTYBEES,2010-06-28,533.03
NIFTYBEES,2010-06-29,530.54
NIFTYBEES,2010-06-30,533.87
NIFTYBEES,2010-07-01,529.78
NIFTYBEES,2010-07-02,527.8
NIFTYBEES,2010-07-05,528.67
NIFTYBEES,2010-07-06,533.47
NIFTYBEES,2010-07-07,527.04
NIFTYBEES,2010-07-08,534.52
NIFTYBEES,2010-07-09,536.42
NIFTYBEES,2010-07-12,538.41
NIFTYBEES,2010-07-13,541.04
NIFTYBEES,2010-07-14,542.45
NIFTYBEES,2010-07-15,542.34
NIFTYBEES,2010-07-16,540.6
NIFTYBEES,2010-07-19,541.49
NIFTYBEES,2010-07-20,536.26
NIFTYBEES,2010-07-21,541.96
NIFTYBEES,2010-07-22,547.46
NIFTYBEES,2010-07-23,547.84
NIFTYBEES,2010-07-26,546.86
NIFTYBEES,2010-07-27,548.93
NIFTYBEES,2010-07-28,544.37
NIFTYBEES,2010-07-29,544.11
NIFTYBEES,2010-07-30,543.45
NIFTYBEES,2010-08-02,549.13
NIFTYBEES,2010-08-03,549.93
NIFTYBEES,2010-08-04,549.13
NIFTYBEES,2010-08-05,551.95
NIFTYBEES,2010-08-06,548.53
NIFTYBEES,2010-08-09,550.18
NIFTYBEES,2010-08-10,549.65
NIFTYBEES,2010-08-11,547.17
NIFTYBEES,2010-08-12,546.8
NIFTYBEES,2010-08-13,548.08
NIFTYBEES,2010-08-16,544.13
NIFTYBEES,2010-08-17,546.77
NIFTYBEES,2010-08-18,549.52
NIFTYBEES,2010-08-19,554.18
NIFTYBEES,2010-08-20,553.26
NIFTYBEES,2010-08-23,558.91
NIFTYBEES,2010-08-24,552.93
NIFTYBEES,2010-08-25,547.7
NIFTYBEES,2010-08-26,548.96
NIFTYBEES,2010-08-27,542.48
NIFTYBEES,2010-08-30,542.76
NIFTYBEES,2010-08-31,541.2
NIFTYBEES,2010-09-01,547.69
NIFTYBEES,2010-09-02,549.39
NIFTYBEES,2010-09-03,549.11
NIFTYBEES,2010-09-06,558.34
NIFTYBEES,2010-09-07,560.61
NIFTYBEES,2010-09-08,560.84
NIFTYBEES,2010-09-09,565.66
NIFTYBEES,2010-09-13,578.39
NIFTYBEES,2010-09-14,581.36
NIFTYBEES,2010-09-15,587.48
NIFTYBEES,2010-09-16,584.93
NIFTYBEES,2010-09-17,591.09
NIFTYBEES,2010-09-20,600.46
NIFTYBEES,2010-09-21,601.69
NIFTYBEES,2010-09-22,601.1
NIFTYBEES,2010-09-23,599.97
NIFTYBEES,2010-09-24,603.26
NIFTYBEES,2010-09-27,607.91
NIFTYBEES,2010-09-28,606.0
NIFTYBEES,2010-09-29,604.7
NIFTYBEES,2010-09-30,602.55
NIFTYBEES,2010-10-01,616.14
NIFTYBEES,2010-10-04,619.56
NIFTYBEES,2010-10-05,620.37
NIFTYBEES,2010-10-06,620.26
NIFTYBEES,2010-10-07,616.49
NIFTYBEES,2010-10-08,612.75
NIFTYBEES,2010-10-11,619.05
NIFTYBEES,2010-10-12,613.78
NIFTYBEES,2010-10-13,626.67
NIFTYBEES,2010-10-14,620.15
NIFTYBEES,2010-10-15,608.95
NIFTYBEES,2010-10-18,612.8
NIFTYBEES,2010-10-19,604.64
NIFTYBEES,2010-10-20,601.97
NIFTYBEES,2010-10-21,613.88
NIFTYBEES,2010-10-22,609.11
NIFTYBEES,2010-10-25,616.03
NIFTYBEES,2010-10-26,614.57
NIFTYBEES,2010-10-27,607.95
NIFTYBEES,2010-10-28,608.69
NIFTYBEES,2010-10-29,607.98
NIFTYBEES,2010-11-01,618.42
NIFTYBEES,2010-11-02,620.11
NIFTYBEES,2010-11-03,622.51
NIFTYBEES,2010-11-04,629.46
NIFTYBEES,2010-11-05,634.52
NIFTYBEES,2010-11-08,634.26
NIFTYBEES,2010-11-09,637.76
NIFTYBEES,2010-11-10,634.21
NIFTYBEES,2010-11-11,628.39
NIFTYBEES,2010-11-12,615.23
NIFTYBEES,2010-11-15,621.89
NIFTYBEES,2010-11-16,609.2
NIFTYBEES,2010-11-18,608.83
NIFTYBEES,2010-11-19,598.13
NIFTYBEES,2010-11-22,610.62
NIFTYBEES,2010-11-23,603.23
NIFTYBEES,2010-11-24,596.69
NIFTYBEES,2010-11-25,589.66
NIFTYBEES,2010-11-26,584.01
NIFTYBEES,2010-11-29,592.54
NIFTYBEES,2010-11-30,596.04
NIFTYBEES,2010-12-01,599.54
NIFTYBEES,2010-12-02,607.99
NIFTYBEES,2010-12-03,606.98
NIFTYBEES,2010-12-06,604.36
NIFTYBEES,2010-12-07,606.43
NIFTYBEES,2010-12-08,596.5
NIFTYBEES,2010-12-09,585.33
NIFTYBEES,2010-12-10,594.59
NIFTYBEES,2010-12-13,600.18
NIFTYBEES,2010-12-14,604.23
NIFTYBEES,2010-12-15,597.38
NIFTYBEES,2010-12-16,603.11
NIFTYBEES,2010-12-20,603.28
NIFTYBEES,2010-12-21,606.25
NIFTYBEES,2010-12-22,604.76
NIFTYBEES,2010-12-23,606.4
NIFTYBEES,2010-12-24,608.29
NIFTYBEES,2010-12-27,609.22
NIFTYBEES,2010-12-28,609.13
NIFTYBEES,2010-12-29,612.13
NIFTYBEES,2010-12-30,611.64
NIFTYBEES,2010-12-31,618.8
NIFTYBEES,2011-01-03,621.66
NIFTYBEES,2011-01-04,617.75
NIFTYBEES,2011-01-05,614.67
NIFTYBEES,2011-01-06,607.46
NIFTYBEES,2011-01-07,598.97
NIFTYBEES,2011-01-10,585.01
NIFTYBEES,2011-01-11,578.69
NIFTYBEES,2011-01-12,594.89
NIFTYBEES,2011-01-13,584.28
NIFTYBEES,2011-01-14,575.51
NIFTYBEES,2011-01-17,573.52
NIFTYBEES,2011-01-18,581.39
NIFTYBEES,2011-01-19,578.91
NIFTYBEES,2011-01-20,581.11
NIFTYBEES,2011-01-21,579.24
NIFTYBEES,2011-01-24,583.56
NIFTYBEES,2011-01-25,577.87
NIFTYBEES,2011-01-27,569.57
NIFTYBEES,2011-01-28,558.46
NIFTYBEES,2011-01-31,554.68
NIFTYBEES,2011-02-01,545.97
NIFTYBEES,2011-02-02,546.33
NIFTYBEES,2011-02-03,559.01
NIFTYBEES,2011-02-04,546.37
NIFTYBEES,2011-02-07,551.9
NIFTYBEES,2011-02-08,539.74
NIFTYBEES,2011-02-09,533.55
NIFTYBEES,2011-02-10,531.24
NIFTYBEES,2011-02-11,539.66
NIFTYBEES,2011-02-14,555.06
NIFTYBEES,2011-02-15,554.76
NIFTYBEES,2011-02-16,557.42
NIFTYBEES,2011-02-17,559.76
NIFTYBEES,2011-02-18,554.12
NIFTYBEES,2011-02-21,559.7
NIFTYBEES,2011-02-22,556.35
NIFTYBEES,2011-02-23,548.43
NIFTYBEES,2011-02-24,535.29
NIFTYBEES,2011-02-25,538.15
NIFTYBEES,2011-02-28,541.61
NIFTYBEES,2011-03-01,557.73
NIFTYBEES,2011-03-03,558.89
NIFTYBEES,2011-03-04,561.94
NIFTYBEES,2011-03-07,553.55
NIFTYBEES,2011-03-08,558.47
NIFTYBEES,2011-03-09,560.04
NIFTYBEES,2011-03-10,557.88
NIFTYBEES,2011-03-11,553.27
NIFTYBEES,2011-03-14,559.94
NIFTYBEES,2011-03-15,553.14
NIFTYBEES,2011-03-16,557.33
NIFTYBEES,2011-03-17,552.34
NIFTYBEES,2011-03-18,546.6
NIFTYBEES,2011-03-21,545.39
NIFTYBEES,2011-03-22,549.96
NIFTYBEES,2011-03-23,553.67
NIFTYBEES,2011-03-24,559.69
NIFTYBEES,2011-03-25,566.61
NIFTYBEES,2011-03-28,575.87
NIFTYBEES,2011-03-29,578.48
NIFTYBEES,2011-03-30,585.71
NIFTYBEES,2011-03-31,584.33
NIFTYBEES,2011-04-01,589.67
NIFTYBEES,2011-04-04,595.72
NIFTYBEES,2011-04-05,593.93
NIFTYBEES,2011-04-06,592.29
NIFTYBEES,2011-04-07,591.12
NIFTYBEES,2011-04-08,588.94
NIFTYBEES,2011-04-11,584.56
NIFTYBEES,2011-04-13,593.38
NIFTYBEES,2011-04-15,586.46
NIFTYBEES,2011-04-18,577.61
NIFTYBEES,2011-04-19,578.13
NIFTYBEES,2011-04-20,591.71
NIFTYBEES,2011-04-21,594.8
NIFTYBEES,2011-04-25,595.2
NIFTYBEES,2011-04-26,592.43
NIFTYBEES,2011-04-27,593.32
NIFTYBEES,2011-04-28,585.06
NIFTYBEES,2011-04-29,579.52
NIFTYBEES,2011-05-02,576.55
NIFTYBEES,2011-05-03,566.08
NIFTYBEES,2011-05-04,562.69
NIFTYBEES,2011-05-05,556.06
NIFTYBEES,2011-05-06,564.46
NIFTYBEES,2011-05-09,564.16
NIFTYBEES,2011-05-10,560.33
NIFTYBEES,2011-05-11,562.76
NIFTYBEES,2011-05-12,555.69
NIFTYBEES,2011-05-13,562.25
NIFTYBEES,2011-05-16,559.25
NIFTYBEES,2011-05-17,551.23
NIFTYBEES,2011-05-18,551.43
NIFTYBEES,2011-05-19,554.83
NIFTYBEES,2011-05-20,557.98
NIFTYBEES,2011-05-23,548.0
NIFTYBEES,2011-05-24,549.32
NIFTYBEES,2011-05-25,544.6
NIFTYBEES,2011-05-26,551.14
NIFTYBEES,2011-05-27,558.96
NIFTYBEES,2011-05-30,557.16
NIFTYBEES,2011-05-31,562.7
NIFTYBEES,2011-06-01,563.4
NIFTYBEES,2011-06-02,563.49
NIFTYBEES,2011-06-03,559.21
NIFTYBEES,2011-06-06,561.23
NIFTYBEES,2011-06-07,563.58
NIFTYBEES,2011-06-08,559.88
NIFTYBEES,2011-06-09,562.29
NIFTYBEES,2011-06-10,558.52
NIFTYBEES,2011-06-13,561.0
NIFTYBEES,2011-06-14,558.64
NIFTYBEES,2011-06-15,551.51
NIFTYBEES,2011-06-16,546.24
NIFTYBEES,2011-06-17,547.64
NIFTYBEES,2011-06-20,537.23
NIFTYBEES,2011-06-21,539.2
NIFTYBEES,2011-06-22,539.06
NIFTYBEES,2011-06-23,542.26
NIFTYBEES,2011-06-24,556.26
NIFTYBEES,2011-06-27,559.88
NIFTYBEES,2011-06-28,564.35
NIFTYBEES,2011-06-29,567.09
NIFTYBEES,2011-06-30,569.94
NIFTYBEES,2011-07-01,571.21
NIFTYBEES,2011-07-04,572.32
NIFTYBEES,2011-07-05,572.48
NIFTYBEES,2011-07-06,571.89
NIFTYBEES,2011-07-07,579.76
NIFTYBEES,2011-07-08,574.38
NIFTYBEES,2011-07-11,570.39
NIFTYBEES,2011-07-12,565.46
NIFTYBEES,2011-07-13,568.39
NIFTYBEES,2011-07-14,569.5
NIFTYBEES,2011-07-15,567.88
NIFTYBEES,2011-07-18,569.64
NIFTYBEES,2011-07-19,574.9
NIFTYBEES,2011-07-20,563.87
NIFTYBEES,2011-07-21,564.39
NIFTYBEES,2011-07-22,571.49
NIFTYBEES,2011-07-25,574.0
NIFTYBEES,2011-07-26,565.67
NIFTYBEES,2011-07-27,563.26
NIFTYBEES,2011-07-28,561.83
NIFTYBEES,2011-07-29,563.67
NIFTYBEES,2011-08-01,565.03
NIFTYBEES,2011-08-02,556.08
NIFTYBEES,2011-08-03,553.83
NIFTYBEES,2011-08-04,545.84
NIFTYBEES,2011-08-05,533.21
NIFTYBEES,2011-08-08,523.86
NIFTYBEES,2011-08-09,519.29
NIFTYBEES,2011-08-10,529.19
NIFTYBEES,2011-08-11,525.67
NIFTYBEES,2011-08-12,519.46
NIFTYBEES,2011-08-16,516.02
NIFTYBEES,2011-08-17,518.38
NIFTYBEES,2011-08-18,506.29
NIFTYBEES,2011-08-19,496.92
NIFTYBEES,2011-08-22,501.86
NIFTYBEES,2011-08-23,507.2
NIFTYBEES,2011-08-24,501.35
NIFTYBEES,2011-08-25,496.71
NIFTYBEES,2011-08-26,487.32
NIFTYBEES,2011-08-29,505.1
NIFTYBEES,2011-08-30,507.02
NIFTYBEES,2011-09-02,514.55
NIFTYBEES,2011-09-05,511.26
NIFTYBEES,2011-09-06,516.21
NIFTYBEES,2011-09-07,521.28
NIFTYBEES,2011-09-08,522.92
NIFTYBEES,2011-09-09,515.29
NIFTYBEES,2011-09-12,505.04
NIFTYBEES,2011-09-13,505.08
NIFTYBEES,2011-09-14,508.85
NIFTYBEES,2011-09-15,512.94
NIFTYBEES,2011-09-16,513.99
NIFTYBEES,2011-09-19,507.6
NIFTYBEES,2011-09-20,520.18
NIFTYBEES,2011-09-21,519.47
NIFTYBEES,2011-09-22,502.34
NIFTYBEES,2011-09-23,497.59
NIFTYBEES,2011-09-26,493.88
NIFTYBEES,2011-09-27,504.02
NIFTYBEES,2011-09-28,501.87
NIFTYBEES,2011-09-29,508.08
NIFTYBEES,2011-09-30,500.38
NIFTYBEES,2011-10-03,494.81
NIFTYBEES,2011-10-04,487.35
NIFTYBEES,2011-10-05,485.43
NIFTYBEES,2011-10-07,497.99
NIFTYBEES,2011-10-10,506.0
NIFTYBEES,2011-10-11,503.62
NIFTYBEES,2011-10-12,517.07
NIFTYBEES,2011-10-13,517.68
NIFTYBEES,2011-10-14,522.78
NIFTYBEES,2011-10-17,518.58
NIFTYBEES,2011-10-18,513.09
NIFTYBEES,2011-10-19,521.98
NIFTYBEES,2011-10-20,518.37
NIFTYBEES,2011-10-21,514.56
NIFTYBEES,2011-10-24,516.41
NIFTYBEES,2011-10-25,525.9
NIFTYBEES,2011-10-26,526.21
NIFTYBEES,2011-10-28,545.06
NIFTYBEES,2011-10-31,538.85
NIFTYBEES,2011-11-01,531.65
NIFTYBEES,2011-11-02,532.3
NIFTYBEES,2011-11-03,532.98
NIFTYBEES,2011-11-04,535.1
NIFTYBEES,2011-11-08,537.01
NIFTYBEES,2011-11-09,530.19
NIFTYBEES,2011-11-11,525.67
NIFTYBEES,2011-11-14,522.43
NIFTYBEES,2011-11-15,516.14
NIFTYBEES,2011-11-16,510.7
NIFTYBEES,2011-11-17,502.89
NIFTYBEES,2011-11-18,496.61
NIFTYBEES,2011-11-21,488.19
NIFTYBEES,2011-11-22,489.95
NIFTYBEES,2011-11-23,482.58
NIFTYBEES,2011-11-24,485.74
NIFTYBEES,2011-11-25,485.54
NIFTYBEES,2011-11-28,493.48
NIFTYBEES,2011-11-29,490.69
NIFTYBEES,2011-11-30,490.68
NIFTYBEES,2011-12-01,501.94
NIFTYBEES,2011-12-02,513.09
NIFTYBEES,2011-12-05,511.1
NIFTYBEES,2011-12-07,513.86
NIFTYBEES,2011-12-08,501.93
NIFTYBEES,2011-12-09,497.6
NIFTYBEES,2011-12-12,486.56
NIFTYBEES,2011-12-13,488.34
NIFTYBEES,2011-12-14,489.48
NIFTYBEES,2011-12-15,487.29
NIFTYBEES,2011-12-16,478.28
NIFTYBEES,2011-12-19,475.64
NIFTYBEES,2011-12-20,463.86
NIFTYBEES,2011-12-21,477.6
NIFTYBEES,2011-12-22,481.12
NIFTYBEES,2011-12-23,480.8
NIFTYBEES,2011-12-26,486.64
NIFTYBEES,2011-12-27,482.99
NIFTYBEES,2011-12-28,479.84
NIFTYBEES,2011-12-29,474.34
NIFTYBEES,2011-12-30,470.05
NIFTYBEES,2012-01-02,471.78
NIFTYBEES,2012-01-03,485.09
NIFTYBEES,2012-01-04,483.49
NIFTYBEES,2012-01-05,483.49
NIFTYBEES,2012-01-06,484.83
NIFTYBEES,2012-01-07,484.84
NIFTYBEES,2012-01-09,482.57
NIFTYBEES,2012-01-10,493.84
NIFTYBEES,2012-01-11,491.59
NIFTYBEES,2012-01-12,489.38
NIFTYBEES,2012-01-13,493.25
NIFTYBEES,2012-01-16,493.51
NIFTYBEES,2012-01-17,501.49
NIFTYBEES,2012-01-18,500.33
NIFTYBEES,2012-01-19,505.98
NIFTYBEES,2012-01-20,508.04
NIFTYBEES,2012-01-23,512.32
NIFTYBEES,2012-01-24,517.57
NIFTYBEES,2012-01-25,521.42
NIFTYBEES,2012-01-27,524.75
NIFTYBEES,2012-01-30,520.27
NIFTYBEES,2012-01-31,525.88
NIFTYBEES,2012-02-01,529.97
NIFTYBEES,2012-02-02,531.74
NIFTYBEES,2012-02-03,538.48
NIFTYBEES,2012-02-06,540.34
NIFTYBEES,2012-02-07,539.12
NIFTYBEES,2012-02-08,542.11
NIFTYBEES,2012-02-09,546.36
NIFTYBEES,2012-02-10,542.87
NIFTYBEES,2012-02-13,544.39
NIFTYBEES,2012-02-14,548.73
NIFTYBEES,2012-02-15,559.26
NIFTYBEES,2012-02-16,558.17
NIFTYBEES,2012-02-17,563.05
NIFTYBEES,2012-02-21,567.69
NIFTYBEES,2012-02-22,557.4
NIFTYBEES,2012-02-23,556.11
NIFTYBEES,2012-02-24,552.28
NIFTYBEES,2012-02-27,538.21
NIFTYBEES,2012-02-28,549.21
NIFTYBEES,2012-02-29,551.46
NIFTYBEES,2012-03-01,545.46
NIFTYBEES,2012-03-02,546.03
NIFTYBEES,2012-03-03,546.52
NIFTYBEES,2012-03-05,539.54
NIFTYBEES,2012-03-06,533.18
NIFTYBEES,2012-03-07,533.77
NIFTYBEES,2012-03-09,535.72
NIFTYBEES,2012-03-12,537.53
NIFTYBEES,2012-03-13,545.37
NIFTYBEES,2012-03-14,548.06
NIFTYBEES,2012-03-15,540.17
NIFTYBEES,2012-03-16,532.6
NIFTYBEES,2012-03-19,527.18
NIFTYBEES,2012-03-20,528.95
NIFTYBEES,2012-03-21,538.85
NIFTYBEES,2012-03-22,523.95
NIFTYBEES,2012-03-23,527.88
NIFTYBEES,2012-03-26,521.9
NIFTYBEES,2012-03-27,525.01
NIFTYBEES,2012-03-28,522.48
NIFTYBEES,2012-03-29,522.5
NIFTYBEES,2012-03-30,533.33
NIFTYBEES,2012-04-02,533.46
NIFTYBEES,2012-04-03,537.83
NIFTYBEES,2012-04-04,533.12
NIFTYBEES,2012-04-09,527.25
NIFTYBEES,2012-04-10,528.65
NIFTYBEES,2012-04-11,527.47
NIFTYBEES,2012-04-12,532.53
NIFTYBEES,2012-04-13,522.74
NIFTYBEES,2012-04-16,525.92
NIFTYBEES,2012-04-17,532.74
NIFTYBEES,2012-04-18,531.21
NIFTYBEES,2012-04-19,534.55
NIFTYBEES,2012-04-20,529.59
NIFTYBEES,2012-04-23,521.49
NIFTYBEES,2012-04-24,525.12
NIFTYBEES,2012-04-25,522.07
NIFTYBEES,2012-04-26,523.91
NIFTYBEES,2012-04-27,521.42
NIFTYBEES,2012-04-28,524.04
NIFTYBEES,2012-04-30,525.14
NIFTYBEES,2012-05-02,525.66
NIFTYBEES,2012-05-03,520.92
NIFTYBEES,2012-05-04,510.58
NIFTYBEES,2012-05-07,515.27
NIFTYBEES,2012-05-08,504.85
NIFTYBEES,2012-05-09,501.06
NIFTYBEES,2012-05-10,500.27
NIFTYBEES,2012-05-11,499.1
NIFTYBEES,2012-05-14,488.52
NIFTYBEES,2012-05-15,495.21
NIFTYBEES,2012-05-16,490.13
NIFTYBEES,2012-05-17,490.64
NIFTYBEES,2012-05-18,491.71
NIFTYBEES,2012-05-21,493.22
NIFTYBEES,2012-05-22,488.91
NIFTYBEES,2012-05-23,487.72
NIFTYBEES,2012-05-24,495.88
NIFTYBEES,2012-05-25,498.56
NIFTYBEES,2012-05-28,498.99
NIFTYBEES,2012-05-29,503.0
NIFTYBEES,2012-05-30,496.05
NIFTYBEES,2012-05-31,498.71
NIFTYBEES,2012-06-01,490.14
NIFTYBEES,2012-06-04,490.6
NIFTYBEES,2012-06-05,491.75
NIFTYBEES,2012-06-06,505.7
NIFTYBEES,2012-06-07,508.26
NIFTYBEES,2012-06-08,509.82
NIFTYBEES,2012-06-11,509.7
NIFTYBEES,2012-06-12,514.76
NIFTYBEES,2012-06-13,514.79
NIFTYBEES,2012-06-14,509.81
NIFTYBEES,2012-06-15,517.88
NIFTYBEES,2012-06-18,509.39
NIFTYBEES,2012-06-19,514.93
NIFTYBEES,2012-06-20,517.25
NIFTYBEES,2012-06-21,520.58
NIFTYBEES,2012-06-22,517.89
NIFTYBEES,2012-06-25,515.83
NIFTYBEES,2012-06-26,515.42
NIFTYBEES,2012-06-27,519.05
NIFTYBEES,2012-06-28,519.26
NIFTYBEES,2012-06-29,533.99
NIFTYBEES,2012-07-02,532.26
NIFTYBEES,2012-07-03,531.68
NIFTYBEES,2012-07-04,533.92
NIFTYBEES,2012-07-05,535.87
NIFTYBEES,2012-07-06,533.96
NIFTYBEES,2012-07-09,528.56
NIFTYBEES,2012-07-10,534.93
NIFTYBEES,2012-07-11,530.96
NIFTYBEES,2012-07-12,525.61
NIFTYBEES,2012-07-13,523.99
NIFTYBEES,2012-07-16,525.08
NIFTYBEES,2012-07-17,521.99
NIFTYBEES,2012-07-18,527.55
NIFTYBEES,2012-07-19,530.41
NIFTYBEES,2012-07-20,526.56
NIFTYBEES,2012-07-23,517.2
NIFTYBEES,2012-07-24,518.62
NIFTYBEES,2012-07-25,518.74
NIFTYBEES,2012-07-26,511.86
NIFTYBEES,2012-07-27,515.2
NIFTYBEES,2012-07-30,524.35
NIFTYBEES,2012-07-31,527.97
NIFTYBEES,2012-08-01,527.81
NIFTYBEES,2012-08-02,527.87
NIFTYBEES,2012-08-03,526.81
NIFTYBEES,2012-08-06,531.16
NIFTYBEES,2012-08-07,535.25
NIFTYBEES,2012-08-08,536.06
NIFTYBEES,2012-08-09,535.15
NIFTYBEES,2012-08-10,534.53
NIFTYBEES,2012-08-13,537.99
NIFTYBEES,2012-08-14,541.3
NIFTYBEES,2012-08-16,539.69
NIFTYBEES,2012-08-17,538.12
NIFTYBEES,2012-08-21,544.16
NIFTYBEES,2012-08-22,543.52
NIFTYBEES,2012-08-23,544.58
NIFTYBEES,2012-08-24,541.03
NIFTYBEES,2012-08-27,538.44
NIFTYBEES,2012-08-28,536.29
NIFTYBEES,2012-08-29,531.48
NIFTYBEES,2012-08-30,533.92
NIFTYBEES,2012-08-31,528.13
NIFTYBEES,2012-09-03,527.1
NIFTYBEES,2012-09-04,529.99
NIFTYBEES,2012-09-05,526.04
NIFTYBEES,2012-09-06,527.2
NIFTYBEES,2012-09-07,540.21
NIFTYBEES,2012-09-08,539.03
NIFTYBEES,2012-09-10,541.27
NIFTYBEES,2012-09-11,541.39
NIFTYBEES,2012-09-12,545.67
NIFTYBEES,2012-09-13,545.45
NIFTYBEES,2012-09-14,560.9
NIFTYBEES,2012-09-17,565.68
NIFTYBEES,2012-09-18,562.56
NIFTYBEES,2012-09-20,558.05
NIFTYBEES,2012-09-21,572.07
NIFTYBEES,2012-09-24,569.89
NIFTYBEES,2012-09-25,570.46
NIFTYBEES,2012-09-26,570.25
NIFTYBEES,2012-09-27,568.41
NIFTYBEES,2012-09-28,572.75
NIFTYBEES,2012-10-01,575.19
NIFTYBEES,2012-10-03,577.76
NIFTYBEES,2012-10-04,582.53
NIFTYBEES,2012-10-05,577.74
NIFTYBEES,2012-10-08,571.4
NIFTYBEES,2012-10-09,573.08
NIFTYBEES,2012-10-10,568.36
NIFTYBEES,2012-10-11,579.79
NIFTYBEES,2012-10-12,574.06
NIFTYBEES,2012-10-15,574.09
NIFTYBEES,2012-10-16,568.25
NIFTYBEES,2012-10-17,568.83
NIFTYBEES,2012-10-18,575.0
NIFTYBEES,2012-10-19,571.07
NIFTYBEES,2012-10-22,575.03
NIFTYBEES,2012-10-23,572.44
NIFTYBEES,2012-10-25,574.66
NIFTYBEES,2012-10-26,570.4
NIFTYBEES,2012-10-29,571.22
NIFTYBEES,2012-10-30,564.79
NIFTYBEES,2012-10-31,565.46
NIFTYBEES,2012-11-01,570.37
NIFTYBEES,2012-11-02,575.07
NIFTYBEES,2012-11-05,574.47
NIFTYBEES,2012-11-06,576.67
NIFTYBEES,2012-11-07,579.94
NIFTYBEES,2012-11-08,576.87
NIFTYBEES,2012-11-09,572.59
NIFTYBEES,2012-11-12,574.36
NIFTYBEES,2012-11-13,570.91
NIFTYBEES,2012-11-15,566.66
NIFTYBEES,2012-11-16,562.06
NIFTYBEES,2012-11-19,562.7
NIFTYBEES,2012-11-20,561.16
NIFTYBEES,2012-11-21,564.73
NIFTYBEES,2012-11-22,567.65
NIFTYBEES,2012-11-23,566.2
NIFTYBEES,2012-11-26,567.17
NIFTYBEES,2012-11-27,576.27
NIFTYBEES,2012-11-29,586.13
NIFTYBEES,2012-11-30,590.61
NIFTYBEES,2012-12-03,590.84
NIFTYBEES,2012-12-04,593.32
NIFTYBEES,2012-12-05,593.63
NIFTYBEES,2012-12-06,596.91
NIFTYBEES,2012-12-07,598.91
NIFTYBEES,2012-12-10,594.67
NIFTYBEES,2012-12-11,593.47
NIFTYBEES,2012-12-12,592.06
NIFTYBEES,2012-12-13,588.41
NIFTYBEES,2012-12-14,592.2
NIFTYBEES,2012-12-17,590.02
NIFTYBEES,2012-12-18,593.59
NIFTYBEES,2012-12-19,596.76
NIFTYBEES,2012-12-20,595.63
NIFTYBEES,2012-12-21,588.87
NIFTYBEES,2012-12-24,589.23
NIFTYBEES,2012-12-26,594.23
NIFTYBEES,2012-12-27,592.66
NIFTYBEES,2012-12-28,594.78
NIFTYBEES,2012-12-31,594.57
NIFTYBEES,2013-01-01,602.15
NIFTYBEES,2013-01-02,603.56
NIFTYBEES,2013-01-03,604.73
NIFTYBEES,2013-01-04,605.65
NIFTYBEES,2013-01-07,603.21
NIFTYBEES,2013-01-08,604.23
