Date,Open,High,Low,Close,Adj Close,Volume
2020-09-07,64.7699966430664,65.48999786376953,63.72999954223633,64.81999969482422,64.81999969482422,53442
2020-09-08,68.55999755859375,68.55999755859375,63.849998474121094,64.05999755859375,64.05999755859375,21895
2020-09-09,66.9800033569336,66.9800033569336,62.2599983215332,63.290000915527344,63.290000915527344,675656
2020-09-10,64.0,64.69999694824219,63.41999816894531,63.97999954223633,63.97999954223633,18523
2020-09-11,67.25,67.25,64.02999877929688,64.26000213623047,64.26000213623047,9770
2020-09-14,66.81999969482422,67.5,65.0,66.68000030517578,66.68000030517578,736721
2020-09-15,66.45999908447266,68.25,66.45999908447266,67.22000122070312,67.22000122070312,732980
2020-09-16,67.25,69.0,66.9000015258789,67.2699966430664,67.2699966430664,333715
2020-09-17,67.1500015258789,67.48999786376953,66.58999633789062,67.04000091552734,67.04000091552734,227874
2020-09-18,67.3499984741211,67.58999633789062,66.70999908447266,66.91000366210938,66.91000366210938,214502
2020-09-21,67.9800033569336,67.9800033569336,64.16999816894531,64.52999877929688,64.52999877929688,271299
2020-09-22,64.58000183105469,64.94000244140625,62.290000915527344,63.880001068115234,63.880001068115234,62437
2020-09-23,63.95000076293945,64.13999938964844,62.70000076293945,63.560001373291016,63.560001373291016,17984
2020-09-24,63.0,64.0,61.529998779296875,62.75,62.75,202855
2020-09-25,63.0,63.970001220703125,62.029998779296875,63.58000183105469,63.58000183105469,99118
2020-09-28,63.58000183105469,65.9000015258789,59.0,64.98999786376953,64.98999786376953,35187
2020-09-29,64.98999786376953,65.9800033569336,64.80000305175781,65.02999877929688,65.02999877929688,10773
2020-09-30,64.98999786376953,65.68000030517578,64.3499984741211,65.13999938964844,65.13999938964844,17919
2020-10-01,65.01000213623047,65.98999786376953,65.01000213623047,65.76000213623047,65.76000213623047,36750
2020-10-05,67.5,67.5,65.33000183105469,65.72000122070312,65.72000122070312,1452756
2020-10-06,66.69999694824219,66.69999694824219,65.12999725341797,66.16999816894531,66.16999816894531,59850
2020-10-07,66.16999816894531,67.25,65.5,65.91000366210938,65.91000366210938,151191
2020-10-08,66.0,66.0,64.83000183105469,65.68000030517578,65.68000030517578,321041
2020-10-09,65.69999694824219,66.44000244140625,65.41999816894531,65.69000244140625,65.69000244140625,109064
2020-10-12,67.5,67.5,64.62999725341797,65.08999633789062,65.08999633789062,46230
2020-10-13,67.22000122070312,67.22000122070312,64.3499984741211,65.7699966430664,65.7699966430664,61102
2020-10-14,65.12000274658203,65.5,64.5999984741211,64.8499984741211,64.8499984741211,135234
2020-10-15,65.0,65.58000183105469,63.5,63.63999938964844,63.63999938964844,46355
2020-10-16,64.93000030517578,65.0,63.599998474121094,64.55000305175781,64.55000305175781,91855
2020-10-19,65.5,65.5,64.16000366210938,64.98999786376953,64.98999786376953,106226
2020-10-20,65.33999633789062,65.37000274658203,64.5,64.94999694824219,64.94999694824219,55126
2020-10-21,65.5,66.0,64.80000305175781,65.30999755859375,65.30999755859375,51359
2020-10-22,66.0,66.0,64.87999725341797,65.37999725341797,65.37999725341797,62978
2020-10-23,65.5,66.5999984741211,65.5,66.37999725341797,66.37999725341797,421683
2020-10-26,67.0,67.0,65.0199966430664,65.33000183105469,65.33000183105469,53819
2020-10-27,66.2300033569336,66.29000091552734,64.83999633789062,65.91000366210938,65.91000366210938,227643
2020-10-28,66.3499984741211,67.0,64.9000015258789,65.37999725341797,65.37999725341797,285467
2020-10-29,65.0,65.33000183105469,64.7699966430664,64.9800033569336,64.9800033569336,115031
2020-10-30,64.9800033569336,65.94999694824219,64.73999786376953,65.08999633789062,65.08999633789062,32382
2020-11-02,65.19999694824219,66.0,64.75,65.33999633789062,65.33999633789062,18839
2020-11-03,65.5999984741211,66.69000244140625,65.43000030517578,66.16000366210938,66.16000366210938,35801
2020-11-04,66.0,67.0,65.02999877929688,66.58000183105469,66.58000183105469,80245
2020-11-05,68.16000366210938,68.5,66.26000213623047,67.2699966430664,67.2699966430664,78589
2020-11-06,67.80000305175781,68.9800033569336,67.31999969482422,68.2300033569336,68.2300033569336,54793
2020-11-09,70.58999633789062,70.58999633789062,67.5,68.48999786376953,68.48999786376953,83737
2020-11-10,68.5,68.94999694824219,68.0,68.23999786376953,68.23999786376953,52114
2020-11-11,68.11000061035156,69.4000015258789,68.11000061035156,68.97000122070312,68.97000122070312,507077
2020-11-12,69.0,69.3499984741211,68.05000305175781,68.7699966430664,68.7699966430664,31084
2020-11-13,68.9000015258789,70.0,68.5,69.79000091552734,69.79000091552734,38271
2020-11-14,70.5,71.0,69.69999694824219,70.97000122070312,70.97000122070312,0
2020-11-17,71.0999984741211,71.0999984741211,70.4000015258789,70.86000061035156,70.86000061035156,33841
2020-11-18,70.94999694824219,72.97000122070312,70.80000305175781,72.22000122070312,72.22000122070312,46124
2020-11-19,73.2300033569336,73.48999786376953,71.6500015258789,72.05000305175781,72.05000305175781,73672
2020-11-20,72.79000091552734,73.5,72.0,72.91000366210938,72.91000366210938,36480
2020-11-23,72.91000366210938,73.69999694824219,72.80000305175781,73.55000305175781,73.55000305175781,30555
2020-11-24,73.5,74.0999984741211,73.30000305175781,73.75,73.75,44964
2020-11-25,73.75,74.29000091552734,72.33000183105469,72.69999694824219,72.69999694824219,52978
2020-11-26,72.69999694824219,73.44999694824219,72.43000030517578,73.20999908447266,73.20999908447266,203605
2020-11-27,73.5,74.9800033569336,73.30000305175781,74.30999755859375,74.30999755859375,146363
2020-12-01,74.9800033569336,77.0,74.0,76.02999877929688,76.02999877929688,138872
2020-12-02,76.0999984741211,77.0,74.76000213623047,76.30999755859375,76.30999755859375,78798
2020-12-03,77.9800033569336,77.9800033569336,76.30000305175781,76.58000183105469,76.58000183105469,45782
2020-12-04,76.58000183105469,77.37000274658203,76.04000091552734,76.97000122070312,76.97000122070312,50904
2020-12-07,76.97000122070312,77.91000366210938,76.97000122070312,77.63999938964844,77.63999938964844,97704
2020-12-08,77.63999938964844,78.58999633789062,76.97000122070312,77.48999786376953,77.48999786376953,941667
2020-12-09,77.48999786376953,78.76000213623047,76.52999877929688,78.2300033569336,78.2300033569336,116757
2020-12-10,78.2300033569336,78.2300033569336,76.61000061035156,77.2300033569336,77.2300033569336,69701
2020-12-11,77.98999786376953,78.19000244140625,77.2300033569336,77.55000305175781,77.55000305175781,83554
2020-12-14,78.0,78.37000274658203,77.55999755859375,77.88999938964844,77.88999938964844,110716
2020-12-15,78.08999633789062,78.54000091552734,77.61000061035156,78.5,78.5,66179
2020-12-16,78.55000305175781,79.44999694824219,78.54000091552734,79.4000015258789,79.4000015258789,92615
2020-12-17,79.4000015258789,79.93000030517578,78.9000015258789,79.33999633789062,79.33999633789062,52219
2020-12-18,79.95999908447266,79.95999908447266,77.94000244140625,78.9000015258789,78.9000015258789,86498
2020-12-21,79.47000122070312,79.47000122070312,74.5,75.54000091552734,75.54000091552734,178497
2020-12-22,76.5,77.5,73.19999694824219,76.29000091552734,76.29000091552734,125247
2020-12-23,76.30000305175781,77.7699966430664,73.80000305175781,77.41999816894531,77.41999816894531,202670
2020-12-24,77.5999984741211,78.5,76.55999755859375,78.0,78.0,163924
2020-12-28,78.05000305175781,79.0,77.9000015258789,78.9000015258789,78.9000015258789,78133
2020-12-29,79.19999694824219,79.5,78.20999908447266,78.6500015258789,78.6500015258789,84178
2020-12-30,78.69999694824219,79.05000305175781,78.02999877929688,78.86000061035156,78.86000061035156,51544
2020-12-31,78.66000366210938,79.61000061035156,78.66000366210938,79.51000213623047,79.51000213623047,45451
2021-01-01,79.88999938964844,80.43000030517578,79.5999984741211,80.37000274658203,80.37000274658203,77824
2021-01-04,81.83000183105469,81.83000183105469,80.5,81.43000030517578,81.43000030517578,85184
2021-01-05,84.69999694824219,87.66999816894531,81.0,82.27999877929688,82.27999877929688,1276141
2021-01-06,82.51000213623047,83.44999694824219,81.37999725341797,82.44999694824219,82.44999694824219,77858
2021-01-07,85.5,85.5,82.25,83.0199966430664,83.0199966430664,212075
2021-01-08,83.88999938964844,84.55000305175781,83.51000213623047,84.16000366210938,84.16000366210938,46309
2021-01-11,86.63999938964844,86.63999938964844,83.52999877929688,84.12000274658203,84.12000274658203,62144
2021-01-12,85.4800033569336,85.4800033569336,83.61000061035156,84.18000030517578,84.18000030517578,123564
2021-01-13,85.19000244140625,86.77999877929688,83.2300033569336,84.27999877929688,84.27999877929688,163126
2021-01-14,84.45999908447266,84.98999786376953,83.25,83.62999725341797,83.62999725341797,30799
2021-01-15,84.8499984741211,84.8499984741211,82.5,83.30999755859375,83.30999755859375,102468
2021-01-18,84.0,84.0,80.94999694824219,81.76000213623047,81.76000213623047,189497
2021-01-19,82.94999694824219,83.66000366210938,81.12999725341797,83.5,83.5,72744
2021-01-20,83.5,84.36000061035156,82.55000305175781,84.05999755859375,84.05999755859375,61516
2021-01-21,84.5,86.4000015258789,82.05000305175781,82.7699966430664,82.7699966430664,141997
2021-01-22,82.7699966430664,83.93000030517578,82.0,82.48999786376953,82.48999786376953,89324
2021-01-25,83.5,84.0,81.5,81.58000183105469,81.58000183105469,69208
2021-01-27,82.79000091552734,82.79000091552734,80.05000305175781,80.19999694824219,80.19999694824219,142960
2021-01-28,80.94999694824219,80.94999694824219,79.19999694824219,79.7300033569336,79.7300033569336,229851
2021-01-29,81.0,81.5,79.33000183105469,79.77999877929688,79.77999877929688,122185
2021-02-01,80.0,82.1500015258789,78.7300033569336,82.0199966430664,82.0199966430664,82816
2021-02-02,82.5,83.93000030517578,82.11000061035156,83.75,83.75,226357
2021-02-03,85.75,85.75,83.33999633789062,84.75,84.75,104143
2021-02-04,84.75,86.19000244140625,84.16000366210938,85.95999908447266,85.95999908447266,80576
2021-02-05,86.66999816894531,86.66999816894531,85.04000091552734,85.41000366210938,85.41000366210938,146931
2021-02-08,89.2699966430664,89.2699966430664,85.05000305175781,86.5999984741211,86.5999984741211,135127
2021-02-09,86.9000015258789,87.25,86.26000213623047,86.75,86.75,97199
2021-02-10,87.18000030517578,89.25,86.25,87.05999755859375,87.05999755859375,51713
2021-02-11,87.0,87.61000061035156,87.0,87.27999877929688,87.27999877929688,58903
2021-02-12,87.69000244140625,88.0,86.87999725341797,87.08999633789062,87.08999633789062,65523
2021-02-15,87.95999908447266,88.69999694824219,87.0,87.93000030517578,87.93000030517578,53267
2021-02-16,88.69000244140625,89.20999908447266,88.1500015258789,88.91000366210938,88.91000366210938,76601
2021-02-17,89.69000244140625,89.69000244140625,88.33999633789062,88.80000305175781,88.80000305175781,88859
2021-02-18,89.69000244140625,89.88999938964844,88.36000061035156,89.16000366210938,89.16000366210938,49433
2021-02-19,89.58999633789062,89.79000091552734,87.43000030517578,87.83999633789062,87.83999633789062,42681
2021-02-22,88.9800033569336,88.9800033569336,87.0,87.45999908447266,87.45999908447266,80051
2021-02-23,88.80000305175781,88.80000305175781,86.66999816894531,87.66000366210938,87.66000366210938,53863
2021-02-24,88.86000061035156,90.0,86.55000305175781,88.68000030517578,88.68000030517578,34764
2021-02-25,89.68000030517578,90.38999938964844,89.5,90.30999755859375,90.30999755859375,106218
2021-02-26,88.5,90.48999786376953,87.0,88.30000305175781,88.30000305175781,751783
2021-03-01,88.5,90.58999633789062,87.52999877929688,90.38999938964844,90.38999938964844,199710
2021-03-02,91.38999938964844,92.05999755859375,90.58000183105469,91.80999755859375,91.80999755859375,69260
2021-03-03,92.1500015258789,93.5,92.11000061035156,93.0,93.0,31978
2021-03-04,93.5,94.19999694824219,92.1500015258789,93.72000122070312,93.72000122070312,76523
2021-03-05,93.9000015258789,94.4800033569336,91.5199966430664,92.01000213623047,92.01000213623047,133445
2021-03-08,91.5199966430664,93.54000091552734,90.68000030517578,92.44000244140625,92.44000244140625,38821
2021-03-09,93.36000061035156,93.5,91.08000183105469,92.37999725341797,92.37999725341797,111358
2021-03-10,92.83999633789062,93.30000305175781,92.01000213623047,92.77999877929688,92.77999877929688,106695
2021-03-12,93.19000244140625,93.76000213623047,92.06999969482422,92.5199966430664,92.5199966430664,55129
2021-03-15,92.9800033569336,92.9800033569336,90.80000305175781,91.83000183105469,91.83000183105469,53372
2021-03-16,92.52999877929688,92.52999877929688,91.41000366210938,92.13999938964844,92.13999938964844,32126
2021-03-17,92.58999633789062,92.58999633789062,89.41999816894531,89.95999908447266,89.95999908447266,196884
2021-03-18,91.29000091552734,91.29000091552734,88.16000366210938,89.91999816894531,89.91999816894531,184643
2021-03-19,90.5,90.5,86.51000213623047,89.30999755859375,89.30999755859375,232376
2021-03-22,90.9800033569336,90.9800033569336,88.12000274658203,89.94000244140625,89.94000244140625,70764
2021-03-23,89.87999725341797,91.19000244140625,89.5,90.47000122070312,90.47000122070312,61300
2021-03-24,90.4000015258789,91.73999786376953,89.19999694824219,89.44000244140625,89.44000244140625,213110
2021-03-25,89.98999786376953,92.5,86.5,88.94999694824219,88.94999694824219,196120
2021-03-26,92.0,92.0,88.20999908447266,88.58999633789062,88.58999633789062,198217
2021-03-30,90.29000091552734,90.5,88.66000366210938,90.41000366210938,90.41000366210938,152900
2021-03-31,90.9800033569336,92.30000305175781,89.41000366210938,91.9800033569336,91.9800033569336,88891
2021-04-01,94.12000274658203,94.12000274658203,91.13999938964844,92.5,92.5,83391
2021-04-05,94.94999694824219,94.94999694824219,89.91999816894531,90.87000274658203,90.87000274658203,112895
2021-04-06,91.22000122070312,92.2300033569336,90.45999908447266,91.70999908447266,91.70999908447266,159841
2021-04-07,93.08999633789062,93.08999633789062,89.77999877929688,92.30000305175781,92.30000305175781,261943
2021-04-08,94.94999694824219,94.94999694824219,91.36000061035156,92.44999694824219,92.44999694824219,346331
2021-04-09,93.4800033569336,94.25,92.44999694824219,93.2300033569336,93.2300033569336,47416
2021-04-12,93.0,96.87999725341797,88.5999984741211,93.25,93.25,397112
2021-04-13,99.79000091552734,99.79000091552734,88.75,90.0,90.0,217135
2021-04-15,90.44999694824219,91.9800033569336,88.61000061035156,89.69000244140625,89.69000244140625,173151
2021-04-16,90.19000244140625,90.94999694824219,89.5,90.55000305175781,90.55000305175781,53924
2021-04-19,91.0,91.0,88.0,89.18000030517578,89.18000030517578,193882
2021-04-20,89.61000061035156,90.48999786376953,88.63999938964844,89.31999969482422,89.31999969482422,121914
2021-04-22,89.0,89.9800033569336,88.5,89.63999938964844,89.63999938964844,432198
2021-04-23,90.9800033569336,90.9800033569336,89.20999908447266,89.91000366210938,89.91000366210938,143169
2021-04-26,89.91000366210938,90.80999755859375,89.91000366210938,90.08999633789062,90.08999633789062,104186
2021-04-27,90.11000061035156,91.83000183105469,89.6500015258789,91.62000274658203,91.62000274658203,118121
2021-04-28,92.0,93.11000061035156,91.38999938964844,93.01000213623047,93.01000213623047,38422
2021-04-29,93.4800033569336,93.69000244140625,92.51000213623047,93.0199966430664,93.0199966430664,281353
2021-04-30,92.94999694824219,93.13999938964844,91.62000274658203,92.08999633789062,92.08999633789062,64993
2021-05-03,92.4800033569336,92.4800033569336,91.55999755859375,92.4000015258789,92.4000015258789,173489
2021-05-04,92.8499984741211,93.94000244140625,91.93000030517578,92.33999633789062,92.33999633789062,107643
2021-05-05,92.79000091552734,92.94999694824219,92.05999755859375,92.6500015258789,92.6500015258789,64958
2021-05-06,93.11000061035156,93.94000244140625,92.19000244140625,93.9000015258789,93.9000015258789,95205
2021-05-07,93.94000244140625,94.19999694824219,93.18000030517578,93.52999877929688,93.52999877929688,89696
2021-05-10,94.37000274658203,94.37000274658203,82.51000213623047,93.97000122070312,93.97000122070312,62735
2021-05-11,94.06999969482422,95.06999969482422,93.12000274658203,94.91999816894531,94.91999816894531,290768
2021-05-12,95.77999877929688,95.94999694824219,94.0,94.38999938964844,94.38999938964844,107984
2021-05-14,95.29000091552734,95.29000091552734,92.81999969482422,93.13999938964844,93.13999938964844,94013
2021-05-17,97.19000244140625,97.19000244140625,93.13999938964844,94.08000183105469,94.08000183105469,51940
2021-05-18,94.9800033569336,96.06999969482422,94.20999908447266,96.0,96.0,98759
2021-05-19,99.0999984741211,99.0999984741211,95.55999755859375,95.7699966430664,95.7699966430664,58777
2021-05-20,95.7699966430664,96.29000091552734,95.11000061035156,95.69999694824219,95.69999694824219,52406
2021-05-21,96.30000305175781,96.77999877929688,95.95999908447266,96.43000030517578,96.43000030517578,39936
2021-05-24,99.94999694824219,99.94999694824219,92.33999633789062,97.2699966430664,97.2699966430664,48781
2021-05-25,98.9800033569336,98.9800033569336,96.80999755859375,97.41999816894531,97.41999816894531,294692
2021-05-26,100.0,100.0,97.0199966430664,97.5,97.5,315703
2021-05-27,98.27999877929688,99.37000274658203,97.0199966430664,97.93000030517578,97.93000030517578,152312
2021-05-28,98.88999938964844,99.4800033569336,97.80999755859375,97.95999908447266,97.95999908447266,73702
2021-05-31,97.95999908447266,98.61000061035156,97.0,97.95999908447266,97.95999908447266,114030
2021-06-01,102.94000244140625,102.94000244140625,97.5199966430664,98.12999725341797,98.12999725341797,176109
2021-06-02,98.94999694824219,99.37999725341797,97.80000305175781,98.91999816894531,98.91999816894531,134263
2021-06-03,99.79000091552734,100.56999969482422,99.0,99.86000061035156,99.86000061035156,69004
2021-06-04,106.80000305175781,106.80000305175781,99.86000061035156,100.86000061035156,100.86000061035156,166904
2021-06-07,106.02999877929688,106.08999633789062,100.0,101.56999969482422,101.56999969482422,371570
2021-06-08,102.47000122070312,103.9800033569336,100.27999877929688,102.86000061035156,102.86000061035156,119317
2021-06-09,104.9800033569336,106.72000122070312,100.5,101.9000015258789,101.9000015258789,334954
2021-06-10,103.80000305175781,104.19999694824219,102.30999755859375,103.76000213623047,103.76000213623047,110699
2021-06-11,105.11000061035156,105.11000061035156,102.51000213623047,103.72000122070312,103.72000122070312,470903
2021-06-14,108.26000213623047,108.26000213623047,101.69999694824219,103.58999633789062,103.58999633789062,98908
2021-06-15,104.79000091552734,104.87000274658203,103.6500015258789,103.94999694824219,103.94999694824219,54027
2021-06-16,104.9800033569336,104.9800033569336,103.0,103.2300033569336,103.2300033569336,70646
2021-06-17,106.5,106.5,102.05000305175781,102.44000244140625,102.44000244140625,71052
2021-06-18,103.9800033569336,103.9800033569336,99.05999755859375,100.9800033569336,100.9800033569336,161230
2021-06-21,101.01000213623047,102.94999694824219,99.51000213623047,101.79000091552734,101.79000091552734,172870
2021-06-22,100.88999938964844,103.88999938964844,100.88999938964844,102.20999908447266,102.20999908447266,57523
2021-06-23,103.8499984741211,103.8499984741211,101.73999786376953,102.12000274658203,102.12000274658203,45895
2021-06-24,102.9000015258789,102.9000015258789,101.05999755859375,101.72000122070312,101.72000122070312,100202
2021-06-25,101.20999908447266,103.38999938964844,101.11000061035156,102.6500015258789,102.6500015258789,764757
2021-06-28,108.69999694824219,108.69999694824219,101.33000183105469,102.98999786376953,102.98999786376953,76901
2021-06-29,103.98999786376953,103.98999786376953,102.1500015258789,102.37999725341797,102.37999725341797,164089
2021-06-30,103.6500015258789,103.6500015258789,101.52999877929688,102.98999786376953,102.98999786376953,114791
2021-07-01,103.9000015258789,103.9000015258789,102.58000183105469,102.9800033569336,102.9800033569336,198538
2021-07-02,103.6500015258789,103.6500015258789,102.87000274658203,103.36000061035156,103.36000061035156,45786
2021-07-05,108.69999694824219,108.69999694824219,103.0,103.3499984741211,103.3499984741211,608706
2021-07-06,104.2300033569336,105.0,103.0,103.3499984741211,103.3499984741211,132724
2021-07-07,103.9800033569336,105.0,103.08000183105469,104.54000091552734,104.54000091552734,102104
2021-07-08,104.54000091552734,106.18000030517578,103.6500015258789,104.08999633789062,104.08999633789062,87417
2021-07-09,104.87999725341797,104.88999938964844,103.80000305175781,104.3499984741211,104.3499984741211,105979
2021-07-12,105.1500015258789,105.73999786376953,98.61000061035156,104.55000305175781,104.55000305175781,102627
2021-07-13,106.6500015258789,106.6500015258789,104.37000274658203,105.04000091552734,105.04000091552734,143896
2021-07-14,105.9800033569336,105.9800033569336,104.45999908447266,105.3499984741211,105.3499984741211,43459
2021-07-15,105.9800033569336,106.12999725341797,105.0,105.5199966430664,105.5199966430664,78795
2021-07-16,105.9800033569336,108.5,105.5199966430664,106.72000122070312,106.72000122070312,61484
2021-07-19,109.80000305175781,109.80000305175781,105.1500015258789,105.62000274658203,105.62000274658203,129566
2021-07-20,111.95999908447266,111.95999908447266,103.04000091552734,104.41000366210938,104.41000366210938,131051
2021-07-22,105.87000274658203,105.87000274658203,103.11000061035156,104.52999877929688,104.52999877929688,723788
2021-07-23,106.72000122070312,108.69999694824219,103.22000122070312,105.16999816894531,105.16999816894531,151646
2021-07-26,106.0,114.69999694824219,104.62999725341797,105.62000274658203,105.62000274658203,1053811
2021-07-27,106.44000244140625,106.77999877929688,104.63999938964844,104.9000015258789,104.9000015258789,326797
2021-07-28,106.0,106.0,103.69999694824219,105.41000366210938,105.41000366210938,246997
2021-07-29,108.69999694824219,108.69999694824219,104.30000305175781,105.25,105.25,242779
2021-07-30,106.97000122070312,106.97000122070312,105.01000213623047,106.47000122070312,106.47000122070312,96376
2021-08-02,108.3499984741211,108.3499984741211,105.0999984741211,107.5,107.5,60225
2021-08-03,115.31999969482422,115.31999969482422,107.0,107.41000366210938,107.41000366210938,72095
2021-08-04,108.0,109.0,106.5,106.87000274658203,106.87000274658203,139223
2021-08-05,108.19000244140625,108.19000244140625,106.0,106.83999633789062,106.83999633789062,64271
2021-08-06,107.9800033569336,107.9800033569336,106.16000366210938,107.12000274658203,107.12000274658203,42835
2021-08-09,108.08999633789062,108.66999816894531,105.70999908447266,106.04000091552734,106.04000091552734,70026
2021-08-10,108.83000183105469,108.83000183105469,104.5199966430664,105.20999908447266,105.20999908447266,505590
2021-08-11,103.79000091552734,107.83999633789062,102.0199966430664,104.08000183105469,104.08000183105469,175797
2021-08-12,106.0,110.5,104.08000183105469,105.02999877929688,105.02999877929688,47790
2021-08-13,107.0,108.94999694824219,104.55000305175781,105.86000061035156,105.86000061035156,134409
2021-08-16,110.5,110.5,104.25,105.12000274658203,105.12000274658203,44143
2021-08-17,107.5,107.5,103.95999908447266,105.1500015258789,105.1500015258789,528941
2021-08-18,107.4000015258789,107.4000015258789,104.0,105.31999969482422,105.31999969482422,43746
2021-08-20,107.9800033569336,107.9800033569336,103.37999725341797,104.0999984741211,104.0999984741211,110459
2021-08-23,106.9800033569336,106.9800033569336,102.11000061035156,103.54000091552734,103.54000091552734,94917
2021-08-24,102.5999984741211,109.0,102.55000305175781,103.5199966430664,103.5199966430664,128024
2021-08-25,105.58000183105469,105.58000183105469,103.5199966430664,104.19999694824219,104.19999694824219,54972
2021-08-26,109.72000122070312,109.72000122070312,104.19999694824219,104.3499984741211,104.3499984741211,67046
2021-08-27,105.0,107.0,104.0,105.9800033569336,105.9800033569336,91844
2021-08-30,112.54000091552734,112.54000091552734,105.51000213623047,107.72000122070312,107.72000122070312,175041
2021-08-31,112.54000091552734,112.54000091552734,107.11000061035156,108.70999908447266,108.70999908447266,144724
2021-09-01,109.0,109.9800033569336,108.11000061035156,109.33999633789062,109.33999633789062,96791
2021-09-02,108.33999633789062,111.97000122070312,108.33999633789062,110.58000183105469,110.58000183105469,51869
2021-09-03,111.18000030517578,111.4800033569336,110.0199966430664,110.69000244140625,110.69000244140625,101637
2021-09-06,112.54000091552734,112.54000091552734,110.51000213623047,111.26000213623047,111.26000213623047,120027
2021-09-07,115.36000061035156,115.36000061035156,110.4000015258789,110.83999633789062,110.83999633789062,117927
2021-09-08,111.66999816894531,111.69999694824219,110.22000122070312,110.66999816894531,110.66999816894531,101562
2021-09-09,111.18000030517578,112.30000305175781,110.0,111.5,111.5,195537
2021-09-13,112.0,118.80000305175781,109.0,112.22000122070312,112.22000122070312,71866
2021-09-14,118.81999969482422,118.81999969482422,112.22000122070312,113.73999786376953,113.73999786376953,176988
2021-09-15,114.8499984741211,116.0,113.73999786376953,114.75,114.75,152758
2021-09-16,115.4000015258789,115.48999786376953,114.0999984741211,115.05000305175781,115.05000305175781,96655
2021-09-17,117.0,119.0,113.0199966430664,113.75,113.75,230324
2021-09-20,114.88999938964844,114.88999938964844,111.5,111.86000061035156,111.86000061035156,119497
2021-09-21,114.87999725341797,114.87999725341797,110.11000061035156,111.80000305175781,111.80000305175781,144152
2021-09-22,113.76000213623047,114.66999816894531,111.2300033569336,114.0,114.0,89467
2021-09-23,113.11000061035156,117.55000305175781,113.11000061035156,115.33999633789062,115.33999633789062,88861
2021-09-24,116.87000274658203,116.87000274658203,110.9000015258789,114.51000213623047,114.51000213623047,316070
2021-09-27,116.0,118.0,113.1500015258789,114.52999877929688,114.52999877929688,105970
2021-09-28,111.0,122.37999725341797,111.0,113.83000183105469,113.83000183105469,88425
2021-09-29,118.0,118.0,113.01000213623047,114.22000122070312,114.22000122070312,100910
2021-09-30,115.94999694824219,115.94999694824219,113.98999786376953,114.70999908447266,114.70999908447266,711847
2021-10-01,115.87000274658203,115.87000274658203,114.0999984741211,115.12999725341797,115.12999725341797,81206
2021-10-04,121.25,121.25,109.01000213623047,116.83999633789062,116.83999633789062,208766
2021-10-05,117.5999984741211,117.87000274658203,116.26000213623047,117.61000061035156,117.61000061035156,68226
2021-10-06,121.0,121.0,116.05999755859375,116.5999984741211,116.5999984741211,65646
2021-10-07,119.0,119.0,117.0,118.69999694824219,118.69999694824219,83374
2021-10-08,124.0,124.0,118.0199966430664,118.86000061035156,118.86000061035156,327007
2021-10-11,114.0,122.0,114.0,119.31999969482422,119.31999969482422,136375
2021-10-12,119.87999725341797,121.0,119.25,120.25,120.25,103709
2021-10-13,124.0,124.0,119.41999816894531,121.9000015258789,121.9000015258789,382405
2021-10-14,124.44999694824219,124.44999694824219,121.94999694824219,122.61000061035156,122.61000061035156,166623
2021-10-18,127.0,127.0,122.61000061035156,123.87000274658203,123.87000274658203,130769
2021-10-19,124.9800033569336,124.9800033569336,120.05000305175781,121.62999725341797,121.62999725341797,155559
2021-10-20,127.0,127.0,114.0,118.7300033569336,118.7300033569336,295503
2021-10-21,123.30000305175781,123.30000305175781,116.94999694824219,117.94000244140625,117.94000244140625,179407
2021-10-22,124.0,124.0,116.30000305175781,117.16000366210938,117.16000366210938,181984
2021-10-25,121.0,121.0,113.0,115.5999984741211,115.5999984741211,265195
2021-10-26,119.0,119.0,113.0,116.88999938964844,116.88999938964844,146996
2021-10-27,118.87999725341797,119.44999694824219,116.01000213623047,117.26000213623047,117.26000213623047,107452
2021-10-28,120.0,120.0,114.5,115.58000183105469,115.58000183105469,431323
2021-10-29,119.0,119.0,109.0999984741211,115.69999694824219,115.69999694824219,213422
2021-11-01,119.0,119.0,115.12000274658203,116.80000305175781,116.80000305175781,273033
2021-11-02,119.0,119.0,116.91000366210938,118.48999786376953,118.48999786376953,90322
2021-11-03,121.0,121.0,117.30999755859375,118.22000122070312,118.22000122070312,100562
2021-11-04,119.4000015258789,121.56999969482422,116.94999694824219,119.05999755859375,119.05999755859375,31569
2021-11-08,122.0,122.0,116.05000305175781,120.2699966430664,120.2699966430664,1439021
2021-11-09,124.0,124.0,119.1500015258789,121.68000030517578,121.68000030517578,3109286
2021-11-10,124.0,124.0,116.0,121.29000091552734,121.29000091552734,132839
2021-11-11,124.94999694824219,124.94999694824219,120.01000213623047,120.13999938964844,120.13999938964844,119210
2021-11-12,124.0,124.0,118.8499984741211,121.12999725341797,121.12999725341797,67414
2021-11-15,122.87000274658203,122.87000274658203,120.56999969482422,121.1500015258789,121.1500015258789,1793347
2021-11-16,124.0,124.0,120.01000213623047,121.26000213623047,121.26000213623047,61695
2021-11-17,124.0,124.0,120.20999908447266,120.86000061035156,120.86000061035156,107081
2021-11-18,121.86000061035156,121.86000061035156,118.5,119.0,119.0,2758250
2021-11-22,122.0,122.0,114.45999908447266,115.80999755859375,115.80999755859375,265031
2021-11-23,116.69999694824219,118.0,114.01000213623047,117.55999755859375,117.55999755859375,135715
